text,label,tokens
gibran masalah pupuk internet jalan lubang prabowogibran,Politik,"['gibran', 'masalah', 'pupuk', 'internet', 'jalan', 'lubang', 'prabowogibran']"
hadir tantang komisi berantas korupsi komitmen berantas korupsi indonesia majalengka majalengka beiqnhxqr ganjar mahfud hebat,Politik,"['hadir', 'tantang', 'komisi', 'berantas', 'korupsi', 'komitmen', 'berantas', 'korupsi', 'indonesia', 'majalengka', 'majalengka', 'beiqnhxqr', 'ganjar', 'mahfud', 'hebat']"
calon presiden ganjar pranowo konstitusi atur dasar negara dasar adil pegang teguh,Ideologi,"['calon', 'presiden', 'ganjar', 'pranowo', 'konstitusi', 'atur', 'dasar', 'negara', 'dasar', 'adil', 'pegang', 'teguh']"
anies baswedan proxy dukung yaman fpi asi broadcasting union bakar baasyir freemason bangun khilafah disuppokader nu muhamadiyah tidak lupa dukung komunitas cinta perkutut kolaborasi sjw feminism masmas rohani islam celana cingkrang kpoper,Ideologi,"['anies', 'baswedan', 'proxy', 'dukung', 'yaman', 'fpi', 'asi', 'broadcasting', 'union', 'bakar', 'baasyir', 'freemason', 'bangun', 'khilafah', 'disuppokader', 'nu', 'muhamadiyah', 'tidak', 'lupa', 'dukung', 'komunitas', 'cinta', 'perkutut', 'kolaborasi', 'sjw', 'feminism', 'masmas', 'rohani', 'islam', 'celana', 'cingkrang', 'kpoper']"
pilih calon presiden ganjar pranowo keren pilih pimpin sulit kendali emosi cipta ketidakpastian kalang masyarakat jordan news agency,Politik,"['pilih', 'calon', 'presiden', 'ganjar', 'pranowo', 'keren', 'pilih', 'pimpin', 'sulit', 'kendali', 'emosi', 'cipta', 'ketidakpastian', 'kalang', 'masyarakat', 'jordan', 'news', 'agency']"
anies prestasi nasional internasional lihat video prestasi prabowo korupsi food estate agence madagascar de presse anggar menteri tahan prabowo singgung orang pandai bicara kerja sindir anies,Politik,"['anies', 'prestasi', 'nasional', 'internasional', 'lihat', 'video', 'prestasi', 'prabowo', 'korupsi', 'food', 'estate', 'agence', 'madagascar', 'de', 'presse', 'anggar', 'menteri', 'tahan', 'prabowo', 'singgung', 'orang', 'pandai', 'bicara', 'kerja', 'sindir', 'anies']"
calon presiden nomor urut anies baswedan geser substitusi impoia jaga anies baswedan ekosistem industri pasar konsumsi sentra produksi global harap muncul giat ekspor perihal tingkat komponen negeri anies tingkat tahap simak video lengkap nanti live eksklusif dialog calon presiden kamar dagang indonesia sesi iii prabowo subianto jumat januari suluh sehat lapang waktu indonesia barat live tvone live streaming youtube tvonenews,Ekonomi,"['calon', 'presiden', 'nomor', 'urut', 'anies', 'baswedan', 'geser', 'substitusi', 'impoia', 'jaga', 'anies', 'baswedan', 'ekosistem', 'industri', 'pasar', 'konsumsi', 'sentra', 'produksi', 'global', 'harap', 'muncul', 'giat', 'ekspor', 'perihal', 'tingkat', 'komponen', 'negeri', 'anies', 'tingkat', 'tahap', 'simak', 'video', 'lengkap', 'nanti', 'live', 'eksklusif', 'dialog', 'calon', 'presiden', 'kamar', 'dagang', 'indonesia', 'sesi', 'iii', 'prabowo', 'subianto', 'jumat', 'januari', 'suluh', 'sehat', 'lapang', 'waktu', 'indonesia', 'barat', 'live', 'tvone', 'live', 'streaming', 'youtube', 'tvonenews']"
momen calon presiden nomor urut ganjar pranowo besuk rawan korban aniaya oknum tentara nasional indonesia boyolali tidak kondisi kronologi jadi rawan dukung pukul aparat aman institusi tentara nasional indonesia tangan jadi,Pertahanan dan Keamanan,"['momen', 'calon', 'presiden', 'nomor', 'urut', 'ganjar', 'pranowo', 'besuk', 'rawan', 'korban', 'aniaya', 'oknum', 'tentara', 'nasional', 'indonesia', 'boyolali', 'tidak', 'kondisi', 'kronologi', 'jadi', 'rawan', 'dukung', 'pukul', 'aparat', 'aman', 'institusi', 'tentara', 'nasional', 'indonesia', 'tangan', 'jadi']"
palestina tindas tidak kuat militer palestina lemah saya ksh buku biar paham vatikan tidak kuat militer tapi yang berani tindas tidak analogi kuat militer palestina tidak lemah tidak lemah lemah sistem sial pajak bumi dan bangun sekarang diam genosida langgar ham berat berani nuntut den haag afrika selatan,Pertahanan dan Keamanan,"['palestina', 'tindas', 'tidak', 'kuat', 'militer', 'palestina', 'lemah', 'saya', 'ksh', 'buku', 'biar', 'paham', 'vatikan', 'tidak', 'kuat', 'militer', 'tapi', 'yang', 'berani', 'tindas', 'tidak', 'analogi', 'kuat', 'militer', 'palestina', 'tidak', 'lemah', 'tidak', 'lemah', 'lemah', 'sistem', 'sial', 'pajak', 'bumi', 'dan', 'bangun', 'sekarang', 'diam', 'genosida', 'langgar', 'ham', 'berat', 'berani', 'nuntut', 'den', 'haag', 'afrika', 'selatan']"
rstmbcl santri riang gembira ganjar mahfud md ganjarmahfud jauh dusta agence madagascar de presse emosional ganjar mahfud hebat sikat kuliah kerja nyata,Politik,"['rstmbcl', 'santri', 'riang', 'gembira', 'ganjar', 'mahfud', 'md', 'ganjarmahfud', 'jauh', 'dusta', 'agence', 'madagascar', 'de', 'presse', 'emosional', 'ganjar', 'mahfud', 'hebat', 'sikat', 'kuliah', 'kerja', 'nyata']"
media asing new york times tulis prabowo menang demokrasi indonesia mati,Politik,"['media', 'asing', 'new', 'york', 'times', 'tulis', 'prabowo', 'menang', 'demokrasi', 'indonesia', 'mati']"
sama beda solid dukung ganjar pranowo mahfud md pilih baik pilpres,Politik,"['sama', 'beda', 'solid', 'dukung', 'ganjar', 'pranowo', 'mahfud', 'md', 'pilih', 'baik', 'pilpres']"
inget video sudah yang lihat belum perhati tangan anies orang mah saja iya yang buat,Politik,"['inget', 'video', 'sudah', 'yang', 'lihat', 'belum', 'perhati', 'tangan', 'anies', 'orang', 'mah', 'saja', 'iya', 'yang', 'buat']"
anies baswedan mas bowo wawas calon presiden ganjar pranowo prestasi nyata pilih pimpin dasar hasil kerjajnx,Politik,"['anies', 'baswedan', 'mas', 'bowo', 'wawas', 'calon', 'presiden', 'ganjar', 'pranowo', 'prestasi', 'nyata', 'pilih', 'pimpin', 'dasar', 'hasil', 'kerjajnx']"
pikir kait program makan siang gratis subsidi susu upaya politik prabowo nilai potensi rugi uang negara korban sektor didik bantu sosial,Politik,"['pikir', 'kait', 'program', 'makan', 'siang', 'gratis', 'subsidi', 'susu', 'upaya', 'politik', 'prabowo', 'nilai', 'potensi', 'rugi', 'uang', 'negara', 'korban', 'sektor', 'didik', 'bantu', 'sosial']"
anies janji regulasi hapus diskriminasi usia syarat lowong kerja,Politik,"['anies', 'janji', 'regulasi', 'hapus', 'diskriminasi', 'usia', 'syarat', 'lowong', 'kerja']"
dukung rakyat alir prabowogibran lawan rakyatsenang menang,Politik,"['dukung', 'rakyat', 'alir', 'prabowogibran', 'lawan', 'rakyatsenang', 'menang']"
anies kreatif bawa isu panggung pilpres,Politik,"['anies', 'kreatif', 'bawa', 'isu', 'panggung', 'pilpres']"
prabowo subianto naik air hujan adi benar situasi tekan sulit air bersih utama,Sumber Daya Alam,"['prabowo', 'subianto', 'naik', 'air', 'hujan', 'adi', 'benar', 'situasi', 'tekan', 'sulit', 'air', 'bersih', 'utama']"
legislasi inisiasi ganjar pranowo mahfud md tuju cipta adil gender kerja tingkat sejahtera ekonomi perempuan,Ekonomi,"['legislasi', 'inisiasi', 'ganjar', 'pranowo', 'mahfud', 'md', 'tuju', 'cipta', 'adil', 'gender', 'kerja', 'tingkat', 'sejahtera', 'ekonomi', 'perempuan']"
calon presiden calon wakil presiden ganjar pranowo mahfud md pesan jaga konstitusi atur dasar negara landas bangsa,Ideologi,"['calon', 'presiden', 'calon', 'wakil', 'presiden', 'ganjar', 'pranowo', 'mahfud', 'md', 'pesan', 'jaga', 'konstitusi', 'atur', 'dasar', 'negara', 'landas', 'bangsa']"
dukung kerumun anies dukung hadiah cenderamata mantan gubernur daerah khusus ibukota jakarta,Politik,"['dukung', 'kerumun', 'anies', 'dukung', 'hadiah', 'cenderamata', 'mantan', 'gubernur', 'daerah', 'khusus', 'ibukota', 'jakarta']"
pilih rasional banding rekam jejak rekam karya pesan abah acara desak anies yogyakarta,Politik,"['pilih', 'rasional', 'banding', 'rekam', 'jejak', 'rekam', 'karya', 'pesan', 'abah', 'acara', 'desak', 'anies', 'yogyakarta']"
saksi ubah pimpin penuh harap ganjar pranowo emban tugas jalan jokowi,Politik,"['saksi', 'ubah', 'pimpin', 'penuh', 'harap', 'ganjar', 'pranowo', 'emban', 'tugas', 'jalan', 'jokowi']"
jnk kuat bawa ubah positif dukung ganjar pranowo mahfud md pilpres,Politik,"['jnk', 'kuat', 'bawa', 'ubah', 'positif', 'dukung', 'ganjar', 'pranowo', 'mahfud', 'md', 'pilpres']"
anak muda indonesia future nation hand tourism indonesia mart and expo change anies presidentsampaikan yang teman adu ide agence madagascar de presse gagasantunjukan karyakarya anies ubah indonesia,Ideologi,"['anak', 'muda', 'indonesia', 'future', 'nation', 'hand', 'tourism', 'indonesia', 'mart', 'and', 'expo', 'change', 'anies', 'presidentsampaikan', 'yang', 'teman', 'adu', 'ide', 'agence', 'madagascar', 'de', 'presse', 'gagasantunjukan', 'karyakarya', 'anies', 'ubah', 'indonesia']"
video bawah ambil bukti rembug ganjar sudah rutin bukti ganjar libat masyarakat cari solusi hadap hapus kredit macet libat masyarakat subjek bangun bijak ambil sesuai hadap rakyat makan siang gratis program yang elit bukan rakyat solusi mutih kredit macet hapus hutang nelayan tani hasil bijak timbul efek rakyat rakyat subjek objek bangun jalan bijak,Sosial Budaya,"['video', 'bawah', 'ambil', 'bukti', 'rembug', 'ganjar', 'sudah', 'rutin', 'bukti', 'ganjar', 'libat', 'masyarakat', 'cari', 'solusi', 'hadap', 'hapus', 'kredit', 'macet', 'libat', 'masyarakat', 'subjek', 'bangun', 'bijak', 'ambil', 'sesuai', 'hadap', 'rakyat', 'makan', 'siang', 'gratis', 'program', 'yang', 'elit', 'bukan', 'rakyat', 'solusi', 'mutih', 'kredit', 'macet', 'hapus', 'hutang', 'nelayan', 'tani', 'hasil', 'bijak', 'timbul', 'efek', 'rakyat', 'rakyat', 'subjek', 'objek', 'bangun', 'jalan', 'bijak']"
saya speechless agence madagascar de presse benar merinding fenomena dukung anies yang militan yang buat spanduk karung pasang jembatan lenteng agung yang buat fandom kali anies bubble beneran keren sumpah moga arus ubah hasil gemilang,Sosial Budaya,"['saya', 'speechless', 'agence', 'madagascar', 'de', 'presse', 'benar', 'merinding', 'fenomena', 'dukung', 'anies', 'yang', 'militan', 'yang', 'buat', 'spanduk', 'karung', 'pasang', 'jembatan', 'lenteng', 'agung', 'yang', 'buat', 'fandom', 'kali', 'anies', 'bubble', 'beneran', 'keren', 'sumpah', 'moga', 'arus', 'ubah', 'hasil', 'gemilang']"
parah kamu mbak bukti tidak ganjar dan anies ngolok kuat militer indonesia jangan mentang sekarang demokrat dukung garis kuasa iya,Politik,"['parah', 'kamu', 'mbak', 'bukti', 'tidak', 'ganjar', 'dan', 'anies', 'ngolok', 'kuat', 'militer', 'indonesia', 'jangan', 'mentang', 'sekarang', 'demokrat', 'dukung', 'garis', 'kuasa', 'iya']"
tidak tahu platform bikin anies nama bawa ide pemuda daftar agence madagascar de presse yang pilih untuk presentasi gagas sesuai background anak muda ajak tampil diam agence madagascar de presse bebek,Ideologi,"['tidak', 'tahu', 'platform', 'bikin', 'anies', 'nama', 'bawa', 'ide', 'pemuda', 'daftar', 'agence', 'madagascar', 'de', 'presse', 'yang', 'pilih', 'untuk', 'presentasi', 'gagas', 'sesuai', 'background', 'anak', 'muda', 'ajak', 'tampil', 'diam', 'agence', 'madagascar', 'de', 'presse', 'bebek']"
cerita pasang mahfud md ganjar pranowo percaya semangat dwi tunggal wujud impi,Politik,"['cerita', 'pasang', 'mahfud', 'md', 'ganjar', 'pranowo', 'percaya', 'semangat', 'dwi', 'tunggal', 'wujud', 'impi']"
vidio catat dukung wowo anies gurbernur,Ekonomi,"['vidio', 'catat', 'dukung', 'wowo', 'anies', 'gurbernur']"
tolol bilang anies baswedan serang personal prabowo orang paham definisi serang personal serang personal serang fisik anak inti yang personal anies serang kerja prabowo menteri tahan,Politik,"['tolol', 'bilang', 'anies', 'baswedan', 'serang', 'personal', 'prabowo', 'orang', 'paham', 'definisi', 'serang', 'personal', 'serang', 'personal', 'serang', 'fisik', 'anak', 'inti', 'yang', 'personal', 'anies', 'serang', 'kerja', 'prabowo', 'menteri', 'tahan']"
bersamasama dukung prabowo wujud ubah warga jabar berbuatbaik untukmasyarakat,Politik,"['bersamasama', 'dukung', 'prabowo', 'wujud', 'ubah', 'warga', 'jabar', 'berbuatbaik', 'untukmasyarakat']"
milih ganjar pranowo calon presiden nomor wujud indonesia ganjar mahfud hebat resolusi indonesia,Politik,"['milih', 'ganjar', 'pranowo', 'calon', 'presiden', 'nomor', 'wujud', 'indonesia', 'ganjar', 'mahfud', 'hebat', 'resolusi', 'indonesia']"
orang tembak rawan prabowo bekuk polisi daerah jawa timur kepala desa,Pertahanan dan Keamanan,"['orang', 'tembak', 'rawan', 'prabowo', 'bekuk', 'polisi', 'daerah', 'jawa', 'timur', 'kepala', 'desa']"
menteri tahan prabowo subianto sanjung pimpin bupati arief rohman laku kunjung kerja blora radar kudus radar kudus,Politik,"['menteri', 'tahan', 'prabowo', 'subianto', 'sanjung', 'pimpin', 'bupati', 'arief', 'rohman', 'laku', 'kunjung', 'kerja', 'blora', 'radar', 'kudus', 'radar', 'kudus']"
januari serang kubu dan kawan sengit doxxing akun akun sosmed harap cepu grup login tutup bagi informasi counter serang biar kuasa prabowo,Pertahanan dan Keamanan,"['januari', 'serang', 'kubu', 'dan', 'kawan', 'sengit', 'doxxing', 'akun', 'akun', 'sosmed', 'harap', 'cepu', 'grup', 'login', 'tutup', 'bagi', 'informasi', 'counter', 'serang', 'biar', 'kuasa', 'prabowo']"
gibran klaim food estate singkong prabowo panen greenpeace kali lokasi,Politik,"['gibran', 'klaim', 'food', 'estate', 'singkong', 'prabowo', 'panen', 'greenpeace', 'kali', 'lokasi']"
full nyata prabowo debat calon presiden kecewa narasi paslon  calon presiden nomor urut prabowo subianto aku kecewa narasi pasang calon presiden nomor urut anies baswedan calon presiden nomor urut ganjar pranowo debat calon presiden minggu kecewa kualitas narasi paslonpaslon data salah keliru data tahan pakai cari poin politik negarawan prabowo simak lengkap video temu informasi baru kanal youtube kompastv,Politik,"['full', 'nyata', 'prabowo', 'debat', 'calon', 'presiden', 'kecewa', 'narasi', 'paslon', 'calon', 'presiden', 'nomor', 'urut', 'prabowo', 'subianto', 'aku', 'kecewa', 'narasi', 'pasang', 'calon', 'presiden', 'nomor', 'urut', 'anies', 'baswedan', 'calon', 'presiden', 'nomor', 'urut', 'ganjar', 'pranowo', 'debat', 'calon', 'presiden', 'minggu', 'kecewa', 'kualitas', 'narasi', 'paslonpaslon', 'data', 'salah', 'keliru', 'data', 'tahan', 'pakai', 'cari', 'poin', 'politik', 'negarawan', 'prabowo', 'simak', 'lengkap', 'video', 'temu', 'informasi', 'baru', 'kanal', 'youtube', 'kompastv']"
anies janji bangun jalan produksi hubung sentra produksi tani pasar jawa barat,Sumber Daya Alam,"['anies', 'janji', 'bangun', 'jalan', 'produksi', 'hubung', 'sentra', 'produksi', 'tani', 'pasar', 'jawa', 'barat']"
peran damai rusia ukraina kunjung presiden kiev moskow pasca perang pecah lagak damai kubu seteru yang bahkan duga manfaat agenda negara penting pribadi pasca lobi hashim adik prabowo tender kirim gandum jagung ukraina,Politik,"['peran', 'damai', 'rusia', 'ukraina', 'kunjung', 'presiden', 'kiev', 'moskow', 'pasca', 'perang', 'pecah', 'lagak', 'damai', 'kubu', 'seteru', 'yang', 'bahkan', 'duga', 'manfaat', 'agenda', 'negara', 'penting', 'pribadi', 'pasca', 'lobi', 'hashim', 'adik', 'prabowo', 'tender', 'kirim', 'gandum', 'jagung', 'ukraina']"
demokrasi ala ganjar moga aspirasi rakyat jalan,Politik,"['demokrasi', 'ala', 'ganjar', 'moga', 'aspirasi', 'rakyat', 'jalan']"
temenku dukung prabowo bilang wajar prabowo kena ham militer dengan analogi seperti wajar militer langgar ham rakyat sipil,Politik,"['temenku', 'dukung', 'prabowo', 'bilang', 'wajar', 'prabowo', 'kena', 'ham', 'militer', 'dengan', 'analogi', 'seperti', 'wajar', 'militer', 'langgar', 'ham', 'rakyat', 'sipil']"
anies tara didik salah juang,Ideologi,"['anies', 'tara', 'didik', 'salah', 'juang']"
wowkampanye akbar calon presiden pasang nomor anies baswedan gor parung bogor indonesia people deserve lebih baik,Politik,"['wowkampanye', 'akbar', 'calon', 'presiden', 'pasang', 'nomor', 'anies', 'baswedan', 'gor', 'parung', 'bogor', 'indonesia', 'people', 'deserve', 'lebih', 'baik']"
pupuk subsidi langka taman ismail marzuki prabowo gibran posko salur pupuk subsidi tani solar subsidi langka taman ismail marzuki prabowo gibran posko salur solar subsidi nelayan beras mahal taman ismail marzuki prabowo gibran bansos beras negara sedang apa,Ekonomi,"['pupuk', 'subsidi', 'langka', 'taman', 'ismail', 'marzuki', 'prabowo', 'gibran', 'posko', 'salur', 'pupuk', 'subsidi', 'tani', 'solar', 'subsidi', 'langka', 'taman', 'ismail', 'marzuki', 'prabowo', 'gibran', 'posko', 'salur', 'solar', 'subsidi', 'nelayan', 'beras', 'mahal', 'taman', 'ismail', 'marzuki', 'prabowo', 'gibran', 'bansos', 'beras', 'negara', 'sedang', 'apa']"
calon wakil presiden nomor urut mahfud md laju deforestasi gundul hutan indonesia tinggi dunia prabowo subianto,Sumber Daya Alam,"['calon', 'wakil', 'presiden', 'nomor', 'urut', 'mahfud', 'md', 'laju', 'deforestasi', 'gundul', 'hutan', 'indonesia', 'tinggi', 'dunia', 'prabowo', 'subianto']"
lawan framing anies jual politik identitas,Politik,"['lawan', 'framing', 'anies', 'jual', 'politik', 'identitas']"
januari serang kubu dan kawan sengit doxxing akun akun sosmed harap cepu grup login tutup bagi informasi counter serang biar kuasa prabowo,Pertahanan dan Keamanan,"['januari', 'serang', 'kubu', 'dan', 'kawan', 'sengit', 'doxxing', 'akun', 'akun', 'sosmed', 'harap', 'cepu', 'grup', 'login', 'tutup', 'bagi', 'informasi', 'counter', 'serang', 'biar', 'kuasa', 'prabowo']"
jadi abah anies pimpin republik citacita cinta abah,Politik,"['jadi', 'abah', 'anies', 'pimpin', 'republik', 'citacita', 'cinta', 'abah']"
orang papua harap anies presiden,Sosial Budaya,"['orang', 'papua', 'harap', 'anies', 'presiden']"
fakta alami lapang kenalankenalan temuiteman teman kampus orang laintentang pilih calon presiden dukung prabowo kuta alas putar gimmickgimmick taman ismail marzuki paham gagas visimisi capresnya mejudge bagi sahsah hak warga negara pilih alas apa indonesia butuh pimpin orangorang gagas hebat gagas detail gagas tumbuh iring kembang zaman butuh angkat pimpin cerdas wawas luas okay umur indonesia negeri muda erti meritokrasi,Politik,"['fakta', 'alami', 'lapang', 'kenalankenalan', 'temuiteman', 'teman', 'kampus', 'orang', 'laintentang', 'pilih', 'calon', 'presiden', 'dukung', 'prabowo', 'kuta', 'alas', 'putar', 'gimmickgimmick', 'taman', 'ismail', 'marzuki', 'paham', 'gagas', 'visimisi', 'capresnya', 'mejudge', 'bagi', 'sahsah', 'hak', 'warga', 'negara', 'pilih', 'alas', 'apa', 'indonesia', 'butuh', 'pimpin', 'orangorang', 'gagas', 'hebat', 'gagas', 'detail', 'gagas', 'tumbuh', 'iring', 'kembang', 'zaman', 'butuh', 'angkat', 'pimpin', 'cerdas', 'wawas', 'luas', 'okay', 'umur', 'indonesia', 'negeri', 'muda', 'erti', 'meritokrasi']"
anies baswedan belum aktif politik blusukan pelosok wilayah untuk maju dunia didik negeri cinta di,Politik,"['anies', 'baswedan', 'belum', 'aktif', 'politik', 'blusukan', 'pelosok', 'wilayah', 'untuk', 'maju', 'dunia', 'didik', 'negeri', 'cinta', 'di']"
papua barat kirim guruguru pelosokpelosok papua orang sinyal listrik calon presiden anies baswedan,Politik,"['papua', 'barat', 'kirim', 'guruguru', 'pelosokpelosok', 'papua', 'orang', 'sinyal', 'listrik', 'calon', 'presiden', 'anies', 'baswedan']"
kapitalisme neoliberal tidak cocok indonesia prabowo kalimantan,Ideologi,"['kapitalisme', 'neoliberal', 'tidak', 'cocok', 'indonesia', 'prabowo', 'kalimantan']"
